name,kind,breadth_drop_threshold,breadth_panic_ratio,breadth_risk_recovery_days,breadth_risk_switch_hurdle_pct,breadth_normal_to_risk_min_days,breadth_effective_lag_days,y2019_excess,y2019_total,y2019_dd,y2019_trades,y2019_risk_days,y2020_excess,y2020_total,y2020_dd,y2020_trades,y2020_risk_days,y2021_excess,y2021_total,y2021_dd,y2021_trades,y2021_risk_days,y2022_excess,y2022_total,y2022_dd,y2022_trades,y2022_risk_days,y2023_excess,y2023_total,y2023_dd,y2023_trades,y2023_risk_days,y2024_excess,y2024_total,y2024_dd,y2024_trades,y2024_risk_days,main_floor_pass_count,passes_main_floors,params_json,_candidate_idx,leave_year,selection_avg_excess,selection_avg_abs_dd,selection_score,replay_2019_excess,replay_2019_total,replay_2019_trades,rank,selected_for_leave,holdout_baseline_excess,holdout_improved_or_equal,replay_2020_excess,replay_2020_total,replay_2020_trades,replay_2021_excess,replay_2021_total,replay_2021_trades,replay_2022_excess,replay_2022_total,replay_2022_trades,replay_2023_excess,replay_2023_total,replay_2023_trades,replay_2024_excess,replay_2024_total,replay_2024_trades
breadth_dropm0p07_ratio0p3_rec1_h0p1_min1,candidate,-0.07,0.3,1,0.1,1,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 1, ""breadth_risk_switch_hurdle_pct"": 0.1, ""name"": ""breadth_dropm0p07_ratio0p3_rec1_h0p1_min1""}",130,2020,0.027875,0.131792,-0.420403,,,,105,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p3_rec1_h0p1_min2,candidate,-0.07,0.3,1,0.1,2,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 2, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 1, ""breadth_risk_switch_hurdle_pct"": 0.1, ""name"": ""breadth_dropm0p07_ratio0p3_rec1_h0p1_min2""}",131,2020,0.027875,0.131792,-0.420403,,,,106,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p3_rec2_h0p05_min1,candidate,-0.07,0.3,2,0.05,1,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.05, ""name"": ""breadth_dropm0p07_ratio0p3_rec2_h0p05_min1""}",132,2020,0.027875,0.131792,-0.420403,,,,107,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p3_rec2_h0p05_min2,candidate,-0.07,0.3,2,0.05,2,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 2, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.05, ""name"": ""breadth_dropm0p07_ratio0p3_rec2_h0p05_min2""}",133,2020,0.027875,0.131792,-0.420403,,,,108,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p3_rec2_h0p08_min1,candidate,-0.07,0.3,2,0.08,1,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.08, ""name"": ""breadth_dropm0p07_ratio0p3_rec2_h0p08_min1""}",134,2020,0.027875,0.131792,-0.420403,,,,109,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p3_rec2_h0p08_min2,candidate,-0.07,0.3,2,0.08,2,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 2, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.08, ""name"": ""breadth_dropm0p07_ratio0p3_rec2_h0p08_min2""}",135,2020,0.027875,0.131792,-0.420403,,,,110,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p3_rec2_h0p1_min1,candidate,-0.07,0.3,2,0.1,1,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.1, ""name"": ""breadth_dropm0p07_ratio0p3_rec2_h0p1_min1""}",136,2020,0.027875,0.131792,-0.420403,,,,111,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p3_rec2_h0p1_min2,candidate,-0.07,0.3,2,0.1,2,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 2, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.1, ""name"": ""breadth_dropm0p07_ratio0p3_rec2_h0p1_min2""}",137,2020,0.027875,0.131792,-0.420403,,,,112,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p3_rec3_h0p05_min1,candidate,-0.07,0.3,3,0.05,1,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.05, ""name"": ""breadth_dropm0p07_ratio0p3_rec3_h0p05_min1""}",138,2020,0.027875,0.131792,-0.420403,,,,113,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p3_rec3_h0p05_min2,candidate,-0.07,0.3,3,0.05,2,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 2, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.05, ""name"": ""breadth_dropm0p07_ratio0p3_rec3_h0p05_min2""}",139,2020,0.027875,0.131792,-0.420403,,,,114,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p3_rec3_h0p08_min1,candidate,-0.07,0.3,3,0.08,1,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.08, ""name"": ""breadth_dropm0p07_ratio0p3_rec3_h0p08_min1""}",140,2020,0.027875,0.131792,-0.420403,,,,115,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p3_rec3_h0p08_min2,candidate,-0.07,0.3,3,0.08,2,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 2, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.08, ""name"": ""breadth_dropm0p07_ratio0p3_rec3_h0p08_min2""}",141,2020,0.027875,0.131792,-0.420403,,,,116,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p3_rec3_h0p1_min1,candidate,-0.07,0.3,3,0.1,1,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.1, ""name"": ""breadth_dropm0p07_ratio0p3_rec3_h0p1_min1""}",142,2020,0.027875,0.131792,-0.420403,,,,117,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p3_rec3_h0p1_min2,candidate,-0.07,0.3,3,0.1,2,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 2, ""breadth_panic_ratio"": 0.3, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.1, ""name"": ""breadth_dropm0p07_ratio0p3_rec3_h0p1_min2""}",143,2020,0.027875,0.131792,-0.420403,,,,118,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p4_rec1_h0p05_min1,candidate,-0.07,0.4,1,0.05,1,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 1, ""breadth_risk_switch_hurdle_pct"": 0.05, ""name"": ""breadth_dropm0p07_ratio0p4_rec1_h0p05_min1""}",144,2020,0.027875,0.131792,-0.420403,,,,119,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p4_rec1_h0p05_min2,candidate,-0.07,0.4,1,0.05,2,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 2, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 1, ""breadth_risk_switch_hurdle_pct"": 0.05, ""name"": ""breadth_dropm0p07_ratio0p4_rec1_h0p05_min2""}",145,2020,0.027875,0.131792,-0.420403,,,,120,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p4_rec1_h0p08_min1,candidate,-0.07,0.4,1,0.08,1,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 1, ""breadth_risk_switch_hurdle_pct"": 0.08, ""name"": ""breadth_dropm0p07_ratio0p4_rec1_h0p08_min1""}",146,2020,0.027875,0.131792,-0.420403,,,,121,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p4_rec1_h0p08_min2,candidate,-0.07,0.4,1,0.08,2,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 2, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 1, ""breadth_risk_switch_hurdle_pct"": 0.08, ""name"": ""breadth_dropm0p07_ratio0p4_rec1_h0p08_min2""}",147,2020,0.027875,0.131792,-0.420403,,,,122,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p4_rec1_h0p1_min1,candidate,-0.07,0.4,1,0.1,1,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 1, ""breadth_risk_switch_hurdle_pct"": 0.1, ""name"": ""breadth_dropm0p07_ratio0p4_rec1_h0p1_min1""}",148,2020,0.027875,0.131792,-0.420403,,,,123,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p4_rec1_h0p1_min2,candidate,-0.07,0.4,1,0.1,2,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 2, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 1, ""breadth_risk_switch_hurdle_pct"": 0.1, ""name"": ""breadth_dropm0p07_ratio0p4_rec1_h0p1_min2""}",149,2020,0.027875,0.131792,-0.420403,,,,124,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p4_rec2_h0p05_min1,candidate,-0.07,0.4,2,0.05,1,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.05, ""name"": ""breadth_dropm0p07_ratio0p4_rec2_h0p05_min1""}",150,2020,0.027875,0.131792,-0.420403,,,,125,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p4_rec2_h0p05_min2,candidate,-0.07,0.4,2,0.05,2,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 2, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.05, ""name"": ""breadth_dropm0p07_ratio0p4_rec2_h0p05_min2""}",151,2020,0.027875,0.131792,-0.420403,,,,126,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p4_rec2_h0p08_min1,candidate,-0.07,0.4,2,0.08,1,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.08, ""name"": ""breadth_dropm0p07_ratio0p4_rec2_h0p08_min1""}",152,2020,0.027875,0.131792,-0.420403,,,,127,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p4_rec2_h0p08_min2,candidate,-0.07,0.4,2,0.08,2,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 2, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.08, ""name"": ""breadth_dropm0p07_ratio0p4_rec2_h0p08_min2""}",153,2020,0.027875,0.131792,-0.420403,,,,128,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p4_rec2_h0p1_min1,candidate,-0.07,0.4,2,0.1,1,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.1, ""name"": ""breadth_dropm0p07_ratio0p4_rec2_h0p1_min1""}",154,2020,0.027875,0.131792,-0.420403,,,,129,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p4_rec2_h0p1_min2,candidate,-0.07,0.4,2,0.1,2,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 2, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 2, ""breadth_risk_switch_hurdle_pct"": 0.1, ""name"": ""breadth_dropm0p07_ratio0p4_rec2_h0p1_min2""}",155,2020,0.027875,0.131792,-0.420403,,,,130,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p4_rec3_h0p05_min1,candidate,-0.07,0.4,3,0.05,1,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.05, ""name"": ""breadth_dropm0p07_ratio0p4_rec3_h0p05_min1""}",156,2020,0.027875,0.131792,-0.420403,,,,131,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p4_rec3_h0p05_min2,candidate,-0.07,0.4,3,0.05,2,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 2, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.05, ""name"": ""breadth_dropm0p07_ratio0p4_rec3_h0p05_min2""}",157,2020,0.027875,0.131792,-0.420403,,,,132,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p4_rec3_h0p08_min1,candidate,-0.07,0.4,3,0.08,1,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.08, ""name"": ""breadth_dropm0p07_ratio0p4_rec3_h0p08_min1""}",158,2020,0.027875,0.131792,-0.420403,,,,133,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p4_rec3_h0p08_min2,candidate,-0.07,0.4,3,0.08,2,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 2, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.08, ""name"": ""breadth_dropm0p07_ratio0p4_rec3_h0p08_min2""}",159,2020,0.027875,0.131792,-0.420403,,,,134,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p4_rec3_h0p1_min1,candidate,-0.07,0.4,3,0.1,1,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 1, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.1, ""name"": ""breadth_dropm0p07_ratio0p4_rec3_h0p1_min1""}",160,2020,0.027875,0.131792,-0.420403,,,,135,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
breadth_dropm0p07_ratio0p4_rec3_h0p1_min2,candidate,-0.07,0.4,3,0.1,2,1,0.152012,0.359378,-0.107737,152,0,-0.178799,-0.074633,-0.160351,98,0,-0.033534,0.088164,-0.088886,154,0,0.033224,-0.128797,-0.156751,202,0,-0.029066,-0.056686,-0.141317,168,0,0.016739,0.012381,-0.164269,264,0,2,0,"{""breadth_drop_threshold"": -0.07, ""breadth_effective_lag_days"": 1, ""breadth_normal_to_risk_min_days"": 2, ""breadth_panic_ratio"": 0.4, ""breadth_risk_recovery_days"": 3, ""breadth_risk_switch_hurdle_pct"": 0.1, ""name"": ""breadth_dropm0p07_ratio0p4_rec3_h0p1_min2""}",161,2020,0.027875,0.131792,-0.420403,,,,136,0,-0.130604,0,-0.178799,-0.074633,98,,,,,,,,,,,,
